N,true_prev,n,Se,n_Se,Sp,n_Sp,repl,coverage_prLik_mean,width_prLik_mean,width_prLik_sd,loc_prLik_mean,loc_prLik_sd,loc_RG_mean,loc_RG_sd
200,0.05,40,0.99,100,0.99,100,5000,0.9702,0.129334,0.0375248993018439,0.0497958621638588,0.0342081825744739,0.0508564193220069,0.0347680184281799
200,0.1,40,0.99,100,0.99,100,5000,0.9344,0.172837,0.0338781046724169,0.0990505616919892,0.0449191277591529,0.10039278228402,0.0451222158560844
200,0.2,40,0.99,100,0.99,100,5000,0.9498,0.223401,0.0238476820967632,0.198751713577982,0.0597750213055402,0.199966577148839,0.0596423031905301
200,0.5,40,0.99,100,0.99,100,5000,0.9476,0.272932,0.00788643234695085,0.499616701283818,0.0730818743822274,0.499619868286457,0.0727732649951631
200,0.01,40,0.8,1000,0.99,100,5000,0.9878,0.105007,0.0307581560538464,0.0158369331320803,0.0213537439038332,0.0161499048314189,0.0220924923765723
200,0.02,40,0.8,1000,0.99,100,5000,0.9658,0.11726,0.0368861019477985,0.0241348620804192,0.0268203878875981,0.0246202256637771,0.0276149336685217
200,0.05,40,0.8,1000,0.99,100,5000,0.9856,0.151986,0.0466865262184505,0.0507912612470349,0.0392125908247698,0.0516893031464342,0.0399422508685646
200,0.1,40,0.8,1000,0.99,100,5000,0.9572,0.200582,0.0469290074724415,0.0989990853407307,0.0527461121054916,0.100305300971224,0.0531529143791571
200,0.2,40,0.8,1000,0.99,100,5000,0.952,0.264656,0.0365075091405142,0.198068642931375,0.0701598838922762,0.199483880689255,0.0701724142051
200,0.5,40,0.8,1000,0.99,100,5000,0.9526,0.347557,0.0158353055663753,0.498569465569069,0.0912269748813141,0.499492915021797,0.0911137555550748
200,0.01,40,0.9,1000,0.99,100,5000,0.9858,0.093139,0.0275191413315882,0.0147407719384894,0.0195451392950373,0.0152491163169454,0.0202420388157087
200,0.02,40,0.9,1000,0.99,100,5000,0.9656,0.104361,0.0330873938853882,0.0224774872222712,0.0243829528180049,0.0231567743240865,0.0250709519179221
200,0.05,40,0.9,1000,0.99,100,5000,0.9744,0.139694,0.0407862607726372,0.0507753232011743,0.036611545287301,0.051871678285592,0.0371613702208518
200,0.1,40,0.9,1000,0.99,100,5000,0.9514,0.185065,0.0392689340934659,0.0991854039780186,0.0488528953854803,0.100546456785002,0.0490958902089907
200,0.2,40,0.9,1000,0.99,100,5000,0.9436,0.240986,0.0290803531166229,0.198461200335323,0.0637833823000214,0.199788970258158,0.0637034016607923
200,0.5,40,0.9,1000,0.99,100,5000,0.954,0.306094,0.009284417272011,0.498880715795832,0.0802674358195847,0.49937409626251,0.0800665480129234
200,0.01,40,0.99,1000,0.99,100,5000,0.9836,0.084433,0.02597669087266,0.0143423347939227,0.018273986270718,0.0147925780505403,0.0189972552463928
200,0.02,40,0.99,1000,0.99,100,5000,0.9652,0.095842,0.030632967726656,0.0222493844150267,0.0228310183786345,0.0228959433261767,0.0235565784160074
200,0.05,40,0.99,1000,0.99,100,5000,0.9702,0.12914,0.0373985311212353,0.0494347723820679,0.0340678498338545,0.0504816428102086,0.0346413623693191
200,0.1,40,0.99,1000,0.99,100,5000,0.931,0.171911,0.0338473367850631,0.0984895633874551,0.0459571475379397,0.0998307258496803,0.0461637063667617
200,0.2,40,0.99,1000,0.99,100,5000,0.9394,0.222738,0.0243686709203536,0.199436906922418,0.060984913513718,0.200648673490138,0.0608494725382009
200,0.5,40,0.99,1000,0.99,100,5000,0.946,0.272315,0.00648183444987352,0.500956874822453,0.0736697779741895,0.500940690632104,0.0733494346350807
200,0.01,40,0.8,50,0.8,1000,5000,0.974,0.257731,0.111989307346693,0.0504276005572543,0.0719740548884821,0.0496246205263167,0.0717224807685977
200,0.02,40,0.8,50,0.8,1000,5000,0.976,0.263487,0.111902011791784,0.0539302060694081,0.0726569923765077,0.0530867935400825,0.0724162947373941
200,0.05,40,0.8,50,0.8,1000,5000,0.9744,0.29456,0.117103796094798,0.0749647545847336,0.0853909232777434,0.0740118642752654,0.0853121395161581
200,0.1,40,0.8,50,0.8,1000,5000,0.9712,0.345636,0.117131718470679,0.114201077888955,0.0988486005395566,0.113189601763444,0.0989979538496956
200,0.2,40,0.8,50,0.8,1000,5000,0.9526,0.430427,0.108554822559388,0.205204022265169,0.120082242772597,0.204412868637061,0.120569004516285
200,0.5,40,0.8,50,0.8,1000,5000,0.9464,0.531658,0.0689578282170667,0.503200134912498,0.137080479877162,0.50358217775242,0.137717465424738
200,0.01,40,0.9,50,0.8,1000,5000,0.9728,0.215674,0.0896278547911914,0.0440252134877978,0.0611499591267039,0.0431965701014807,0.0607958152366642
200,0.02,40,0.9,50,0.8,1000,5000,0.9802,0.222698,0.0903091465156707,0.0480733656861132,0.0628229905875573,0.0471866240106861,0.0624965600583413
200,0.05,40,0.9,50,0.8,1000,5000,0.9726,0.252096,0.0936963851304697,0.0690906504380812,0.0755919311952554,0.0680706391509141,0.0754313283140017
200,0.1,40,0.9,50,0.8,1000,5000,0.9644,0.298077,0.0909207918414585,0.109067206505829,0.0882429026210125,0.10795082813847,0.0883308768830779
200,0.2,40,0.9,50,0.8,1000,5000,0.9468,0.37077,0.072001138413129,0.201725628088602,0.103827393811265,0.200802468995703,0.104190672571483
200,0.5,40,0.9,50,0.8,1000,5000,0.9488,0.434235,0.0434724941376649,0.504196804624459,0.114109245745132,0.504023408153271,0.11441350492744
200,0.01,40,0.99,50,0.8,1000,5000,0.9776,0.188166,0.0755919259700027,0.0390117185721981,0.0526899922588112,0.0380948544623631,0.0522925268796542
200,0.02,40,0.99,50,0.8,1000,5000,0.9752,0.197228,0.077392531531068,0.0452062877809241,0.0576692703847772,0.0442546803286309,0.0573147078193221
200,0.05,40,0.99,50,0.8,1000,5000,0.98,0.222576,0.0784348432071218,0.0635864086064338,0.0659984356884673,0.0624581216728631,0.0657996963952615
200,0.1,40,0.99,50,0.8,1000,5000,0.9616,0.267853,0.0745430528241557,0.10649584453557,0.0795346483636746,0.105273177377329,0.0795998067536847
200,0.2,40,0.99,50,0.8,1000,5000,0.9452,0.329361,0.0485318219990689,0.200334141492321,0.0927054964692074,0.199276429683259,0.0929620063097311
200,0.5,40,0.99,50,0.8,1000,5000,0.942,0.348975,0.0183442546137876,0.50355575662827,0.0943004990531365,0.502639320712394,0.0942017919363374
200,0.01,40,0.8,100,0.8,1000,5000,0.9726,0.252574,0.105768482632511,0.0505855479404423,0.0702889273042639,0.0497596936210842,0.0700136726462706
200,0.02,40,0.8,100,0.8,1000,5000,0.971,0.265084,0.107247160030776,0.0580584271011225,0.0753238413025011,0.0571865229567133,0.0750979555767488
200,0.05,40,0.8,100,0.8,1000,5000,0.9776,0.290234,0.110568577480518,0.0754028635239152,0.0840650131876428,0.074451031473362,0.0839437010927297
200,0.1,40,0.8,100,0.8,1000,5000,0.9718,0.334676,0.109084943640201,0.111374905829377,0.0975863818528415,0.110335069968725,0.0977002315155224
200,0.2,40,0.8,100,0.8,1000,5000,0.9502,0.415758,0.0950503148257263,0.201607449033147,0.117642881430297,0.200761788052475,0.11807515207756
200,0.5,40,0.8,100,0.8,1000,5000,0.9524,0.507562,0.0469181885763278,0.499185819612459,0.131167737552293,0.499355660410551,0.131618630672419
200,0.01,40,0.9,100,0.8,1000,5000,0.98,0.213086,0.0865529022331256,0.0428173735611402,0.0586603510551819,0.0419935108567536,0.0582673446473405
200,0.02,40,0.9,100,0.8,1000,5000,0.9754,0.221692,0.0878013607627488,0.0483408950062197,0.0629256166123722,0.0474594836175968,0.0625885364648345
200,0.05,40,0.9,100,0.8,1000,5000,0.9756,0.248818,0.0921357187747229,0.0683570571107427,0.0747439659894186,0.0673639969602057,0.0745462210760693
200,0.1,40,0.9,100,0.8,1000,5000,0.9716,0.296923,0.0872769759163608,0.109182035068603,0.0862475321877076,0.108038990321961,0.0863344275937077
200,0.2,40,0.9,100,0.8,1000,5000,0.9492,0.367269,0.0662329525221393,0.203405708260813,0.103082449230487,0.202471184872496,0.103414159992446
200,0.5,40,0.9,100,0.8,1000,5000,0.942,0.418111,0.0274222003933835,0.50389819312315,0.110112593877937,0.503600289551941,0.110303809443315
200,0.01,40,0.99,100,0.8,1000,5000,0.9736,0.189139,0.0757317683614204,0.0398540795357776,0.0544887685125085,0.0389659064798356,0.054094847221916
200,0.02,40,0.99,100,0.8,1000,5000,0.9718,0.197181,0.0782627833114203,0.0459500924633628,0.058277006548361,0.0449972913098964,0.0579209068466774
200,0.05,40,0.99,100,0.8,1000,5000,0.978,0.223883,0.0785370672051423,0.0650890990663157,0.0667298705048432,0.0640040081357275,0.0664967974537732
200,0.1,40,0.99,100,0.8,1000,5000,0.963,0.268585,0.0736782089270236,0.107271534658005,0.0799197121989596,0.106057293385311,0.0799723424950203
200,0.2,40,0.99,100,0.8,1000,5000,0.9518,0.330269,0.0456500758475271,0.202594626412998,0.0918426427746275,0.20153832700126,0.0920925893129856
200,0.5,40,0.99,100,0.8,1000,5000,0.946,0.347874,0.0159411714810938,0.500063511985069,0.093539188764898,0.49913795043346,0.0934275585392536
200,0.01,40,0.8,1000,0.8,1000,5000,0.9782,0.243462,0.0970959323556657,0.0455642674509502,0.066385953277799,0.0447357680286714,0.0660824520027518
200,0.02,40,0.8,1000,0.8,1000,5000,0.9784,0.255266,0.10248048445406,0.0548245808567864,0.073033709749532,0.0539616739409329,0.0727717748453583
200,0.05,40,0.8,1000,0.8,1000,5000,0.9764,0.283494,0.105176016100975,0.0740788302434058,0.0830741215699097,0.0730961038966789,0.0829462062362542
200,0.1,40,0.8,1000,0.8,1000,5000,0.9674,0.331289,0.104699263923741,0.113894800191663,0.0996268569532936,0.112858053163357,0.0997202430762046
200,0.2,40,0.8,1000,0.8,1000,5000,0.954,0.4078,0.0840994919420384,0.201683958947699,0.114644933581433,0.200798166272304,0.115032616637398
200,0.5,40,0.8,1000,0.8,1000,5000,0.9494,0.483246,0.021476865114514,0.498556399000943,0.127224949851394,0.498549837956682,0.127544058574232
200,0.01,40,0.9,1000,0.8,1000,5000,0.9768,0.208463,0.0853130018968887,0.0411455069128507,0.0591977732010924,0.0403384842350819,0.058817657075711
200,0.02,40,0.9,1000,0.8,1000,5000,0.9744,0.219402,0.0866186640083471,0.0481965835073493,0.0634353360403635,0.0473015702751208,0.0631046368797103
200,0.05,40,0.9,1000,0.8,1000,5000,0.9712,0.249385,0.0901203701236421,0.0699696216266166,0.0750831566758711,0.068951943177234,0.0748927421625146
200,0.1,40,0.9,1000,0.8,1000,5000,0.97,0.290614,0.0876883735404577,0.106114641891704,0.0871605685236009,0.104999862130046,0.0871936913017444
200,0.2,40,0.9,1000,0.8,1000,5000,0.9496,0.363551,0.0613741701104899,0.201840791178994,0.101361831676305,0.200860866120167,0.101698274933196
200,0.5,40,0.9,1000,0.8,1000,5000,0.9488,0.40524,0.0141817708529261,0.497848538849809,0.106939680249479,0.497440446806326,0.107043873519815
200,0.01,40,0.99,1000,0.8,1000,5000,0.9766,0.188534,0.0750830762400392,0.0393536930180019,0.0536397494184461,0.0385065021610382,0.0532025752358278
200,0.02,40,0.99,1000,0.8,1000,5000,0.9788,0.1939,0.0762501332232496,0.0430126401101025,0.0561295322466532,0.0421173784776281,0.0557249204032159
200,0.05,40,0.99,1000,0.8,1000,5000,0.9762,0.222714,0.078474236824381,0.0643914005478986,0.0670017344864402,0.0633325620632381,0.0667444043528151
200,0.1,40,0.99,1000,0.8,1000,5000,0.9592,0.264657,0.0745407178307463,0.103649503796071,0.0795656508407564,0.102441178318489,0.0795960553969737
200,0.2,40,0.99,1000,0.8,1000,5000,0.9498,0.329474,0.0467073831415119,0.202468953504259,0.0915705965531534,0.201430992151706,0.0917883068405591
200,0.5,40,0.99,1000,0.8,1000,5000,0.9516,0.346377,0.0148206882957679,0.500141914427962,0.0921921630567648,0.499204353666244,0.0920708944064288
200,0.01,40,0.8,50,0.9,1000,5000,0.9766,0.181159,0.0803711616422504,0.0344576494691292,0.0489998858162292,0.033864148286333,0.0488731125669026
200,0.02,40,0.8,50,0.9,1000,5000,0.9748,0.191967,0.0814103275959989,0.0400816500977512,0.051814875834223,0.0394323228832502,0.0517415040317928
200,0.05,40,0.8,50,0.9,1000,5000,0.9772,0.222847,0.0857969219340803,0.0603383536634945,0.0629118285658957,0.0596260839227652,0.0630356315362481
200,0.1,40,0.8,50,0.9,1000,5000,0.9562,0.277998,0.0863771045870338,0.106267962113583,0.0777395063205625,0.105689855382674,0.0781261831862183
200,0.2,40,0.8,50,0.9,1000,5000,0.949,0.353465,0.0680317164114472,0.201951064124695,0.0928941309389923,0.201855607649264,0.0933784888424857
200,0.5,40,0.8,50,0.9,1000,5000,0.9516,0.447493,0.0564914879308532,0.501366167231605,0.114403586201801,0.502139178389523,0.114758635585927
200,0.01,40,0.9,50,0.9,1000,5000,0.9778,0.157155,0.0675051284234961,0.0309091761853449,0.0425779547837636,0.0302835508777208,0.0424000625491524
200,0.02,40,0.9,50,0.9,1000,5000,0.975,0.166312,0.068666379475942,0.0364776436893068,0.0458951045259295,0.0357946346836671,0.0457790167370719
200,0.05,40,0.9,50,0.9,1000,5000,0.9772,0.198704,0.0723068879236843,0.0589755186242896,0.0569922744305895,0.0582418289472401,0.0570847653723989
200,0.1,40,0.9,50,0.9,1000,5000,0.9576,0.247033,0.0668185966327578,0.102931347256748,0.0689668501777546,0.102292068534533,0.0693349115567242
200,0.2,40,0.9,50,0.9,1000,5000,0.947,0.30977,0.0457089155525724,0.199483595059086,0.0832803074516346,0.199319309361517,0.0836203130870305
200,0.5,40,0.9,50,0.9,1000,5000,0.953,0.372497,0.0344832975592839,0.500293611427523,0.0965488128840506,0.500509173572149,0.0966606429236081
200,0.01,40,0.99,50,0.9,1000,5000,0.9768,0.138596,0.0581082962994077,0.0276124501863248,0.0386136904095796,0.0269125471443021,0.0384377235251848
200,0.02,40,0.99,50,0.9,1000,5000,0.9744,0.148483,0.0594907685385578,0.0336848455483445,0.0415553388844889,0.0329274648851868,0.041440587975252
200,0.05,40,0.99,50,0.9,1000,5000,0.9738,0.179479,0.0618032158265029,0.0562569807931107,0.0520925387936982,0.0554103803940118,0.0522196993710055
200,0.1,40,0.99,50,0.9,1000,5000,0.9468,0.225043,0.0547868001410371,0.101395779107789,0.0636832186309913,0.100706904895049,0.0640359018231484
200,0.2,40,0.99,50,0.9,1000,5000,0.948,0.278587,0.0287284440180658,0.201191699221793,0.0751643310482416,0.200935548228752,0.075385896313072
200,0.5,40,0.99,50,0.9,1000,5000,0.9502,0.30788,0.0121829916300148,0.501536941587418,0.0805932571141887,0.501055556731883,0.0804060669784391
200,0.01,40,0.8,100,0.9,1000,5000,0.974,0.180352,0.0784523871619614,0.0353082535557527,0.0493679195019294,0.0347241487682388,0.0492265000424515
200,0.02,40,0.8,100,0.9,1000,5000,0.9794,0.189226,0.0782278393090886,0.0397515259843475,0.0504288338648182,0.0391123821885487,0.0503221720097089
200,0.05,40,0.8,100,0.9,1000,5000,0.9728,0.222556,0.0834234904553385,0.062761771828348,0.0638255456335957,0.0620795028619274,0.0639320246323846
200,0.1,40,0.8,100,0.9,1000,5000,0.9542,0.271467,0.081422287051923,0.104529340489693,0.0781819859209,0.103954984177513,0.0785111240345902
200,0.2,40,0.8,100,0.9,1000,5000,0.9476,0.343632,0.0609996948234474,0.19799685508781,0.0924814750294148,0.197844599001751,0.0929262795903227
200,0.5,40,0.8,100,0.9,1000,5000,0.9526,0.424275,0.0356018661529802,0.500410757595487,0.110366630216588,0.500983855209614,0.110580241616446
200,0.01,40,0.9,100,0.9,1000,5000,0.9772,0.156467,0.0659609208517886,0.0307641377847782,0.0424659532809323,0.0301467421497721,0.0422788403642812
200,0.02,40,0.9,100,0.9,1000,5000,0.9736,0.164945,0.0678372490116654,0.0363899733419224,0.0463714823278461,0.0357050216490559,0.0462561101104626
200,0.05,40,0.9,100,0.9,1000,5000,0.9756,0.19854,0.0699795529248759,0.0595051345177828,0.0567510763005741,0.0587508957606441,0.0568504436073357
200,0.1,40,0.9,100,0.9,1000,5000,0.9556,0.244906,0.0656353773856212,0.10272321183335,0.0693318738323325,0.102090927934919,0.0696673620294492
200,0.2,40,0.9,100,0.9,1000,5000,0.9484,0.307709,0.0403397047256852,0.200735372589506,0.0826551252846626,0.20054357375973,0.0829920952334559
200,0.5,40,0.9,100,0.9,1000,5000,0.9508,0.359241,0.0205132415189683,0.501865470656409,0.0950460322291859,0.501968849330722,0.0950729347302141
200,0.01,40,0.99,100,0.9,1000,5000,0.9736,0.138609,0.0582978545657505,0.027879424991801,0.0382657544906008,0.0272035721254205,0.0380682097997013
200,0.02,40,0.99,100,0.9,1000,5000,0.9742,0.150367,0.060365297189867,0.0351551531828612,0.0426117693669977,0.0344126922931563,0.0424959971737463
200,0.05,40,0.99,100,0.9,1000,5000,0.97,0.179604,0.0623892752669372,0.0568752666361739,0.0532942619579514,0.0560883075760106,0.0533817248746854
200,0.1,40,0.99,100,0.9,1000,5000,0.945,0.225025,0.0547669084196978,0.102083167433142,0.0639377876879402,0.101409323370305,0.0642814489209477
200,0.2,40,0.99,100,0.9,1000,5000,0.9492,0.278403,0.0277704668805937,0.200953886010103,0.0746260137696653,0.200697196976712,0.0748352854082996
200,0.5,40,0.99,100,0.9,1000,5000,0.9516,0.305976,0.00924632483230937,0.501868386379036,0.0816297866674759,0.50137059868904,0.0814265361105375
200,0.01,40,0.8,1000,0.9,1000,5000,0.9724,0.177158,0.0754279849404877,0.0343327237493784,0.0487723484620727,0.0337259350154592,0.0486350072311025
200,0.02,40,0.8,1000,0.9,1000,5000,0.971,0.188895,0.0773796581622035,0.041110858358736,0.0525984549270586,0.040455007284895,0.0525165951405968
200,0.05,40,0.8,1000,0.9,1000,5000,0.9746,0.219085,0.0795302633439467,0.0612834687624396,0.0625480167248315,0.0605707452281868,0.0626395181234229
200,0.1,40,0.8,1000,0.9,1000,5000,0.9538,0.268088,0.0769309946093661,0.104029999738661,0.0761566597739692,0.103387709927867,0.0765197454349241
200,0.2,40,0.8,1000,0.9,1000,5000,0.9474,0.338561,0.0531438531989031,0.201019774590391,0.0925928208027629,0.200840222031727,0.0930031388888944
200,0.5,40,0.8,1000,0.9,1000,5000,0.9442,0.405142,0.0140477508470492,0.500422852111648,0.107557932506218,0.500828563228358,0.107663612994354
200,0.01,40,0.9,1000,0.9,1000,5000,0.9758,0.155965,0.0651941241966326,0.0309953022578066,0.0422885406810432,0.0303292316566752,0.042122186441478
200,0.02,40,0.9,1000,0.9,1000,5000,0.978,0.165663,0.0663011659016641,0.0366741685204519,0.0454479199817883,0.0359681195417303,0.0453277354284655
200,0.05,40,0.9,1000,0.9,1000,5000,0.9758,0.196235,0.0696575208361725,0.0588711101375889,0.0568908780991935,0.0581037629637631,0.0569960611892499
200,0.1,40,0.9,1000,0.9,1000,5000,0.9544,0.242795,0.0655222222404084,0.102748768891591,0.0700173750134863,0.102112624377707,0.0703407168952069
200,0.2,40,0.9,1000,0.9,1000,5000,0.9492,0.304542,0.0369097914182742,0.199664272871333,0.080941994833702,0.199452495550946,0.0812537907062951
200,0.5,40,0.9,1000,0.9,1000,5000,0.9448,0.349011,0.0088183009410145,0.500245000676743,0.0931665628517218,0.500245302805724,0.0931211724380801
200,0.01,40,0.99,1000,0.9,1000,5000,0.9774,0.139001,0.058349618118604,0.0279490457312322,0.0381014774623889,0.0273033940699775,0.0378759238686152
200,0.02,40,0.99,1000,0.9,1000,5000,0.9766,0.1494,0.0591752510942574,0.0341226253258464,0.0414782929644089,0.0333883914852157,0.0413393686048362
200,0.05,40,0.99,1000,0.9,1000,5000,0.975,0.181763,0.06145886648364,0.0580360739281733,0.0522297661979538,0.0572475187579036,0.0523103528926882
200,0.1,40,0.99,1000,0.9,1000,5000,0.9494,0.225751,0.0539424967682394,0.102276970551143,0.0632718576654661,0.101615491290207,0.0635875688351978
200,0.2,40,0.99,1000,0.9,1000,5000,0.9452,0.278084,0.0275383481008434,0.200655016934916,0.0747007496093701,0.200394582040229,0.0749107648562875
200,0.5,40,0.99,1000,0.9,1000,5000,0.9472,0.304844,0.00829695316886731,0.502075162733076,0.0815174765142168,0.501567068264803,0.0813008948350301
200,0.01,40,0.8,50,0.99,1000,5000,0.979,0.105762,0.0317754825653121,0.0153016224344453,0.0199492361271313,0.0156987651621878,0.0204578058565767
200,0.02,40,0.8,50,0.99,1000,5000,0.981,0.119122,0.0389763126345902,0.0244863559345318,0.0263954831011226,0.0250922693824113,0.026957336012719
200,0.05,40,0.8,50,0.99,1000,5000,0.9734,0.154623,0.0486071538158779,0.0515845637574774,0.0390516318874391,0.0526398428204565,0.0395689071406312
200,0.1,40,0.8,50,0.99,1000,5000,0.9562,0.20173,0.0502459155594371,0.098756453990745,0.0531431553189155,0.100202331433923,0.0534185774267717
200,0.2,40,0.8,50,0.99,1000,5000,0.9466,0.271231,0.0474781051969707,0.200237724065254,0.0713880393637274,0.201821321311493,0.0713740653234554
200,0.5,40,0.8,50,0.99,1000,5000,0.9464,0.382997,0.0480437782852929,0.499747278344634,0.0992751281645739,0.501065834048855,0.0993692410056684
200,0.01,40,0.9,50,0.99,1000,5000,0.976,0.09317,0.0281639795119296,0.0145650219052915,0.0187103505916394,0.0149803392936462,0.0192122435618451
200,0.02,40,0.9,50,0.99,1000,5000,0.9798,0.105611,0.0339290718320304,0.0233002250675075,0.0242356272769761,0.0239259664271782,0.0247932580444982
200,0.05,40,0.9,50,0.99,1000,5000,0.979,0.138747,0.0405579089672527,0.0501787841491466,0.0358175791520994,0.0512653900325336,0.0362893591480079
200,0.1,40,0.9,50,0.99,1000,5000,0.9374,0.183216,0.039829695265279,0.0992267443653136,0.0489631110437949,0.100673001829217,0.0491297604941683
200,0.2,40,0.9,50,0.99,1000,5000,0.9498,0.242107,0.0345249756812247,0.198610925688881,0.0649297139060778,0.200042408066982,0.0648243342647575
200,0.5,40,0.9,50,0.99,1000,5000,0.947,0.323944,0.0301034235133057,0.498645021587477,0.0854485677581383,0.499361660879229,0.085371246295163
200,0.01,40,0.99,50,0.99,1000,5000,0.9764,0.08359,0.0249332355150039,0.0137599091889201,0.0170575836143425,0.014184360533341,0.0175606345041054
200,0.02,40,0.99,50,0.99,1000,5000,0.9774,0.095764,0.0302643270187523,0.0224467786685447,0.0224932466375631,0.0230929686647042,0.0230363002579119
200,0.05,40,0.99,50,0.99,1000,5000,0.9844,0.127696,0.0350875734635827,0.0495091324762769,0.0333112631009292,0.0506318675006309,0.0337316065728588
200,0.1,40,0.99,50,0.99,1000,5000,0.9392,0.169017,0.0323120337413927,0.0995090181200758,0.0453990451239433,0.10093046330846,0.0454928669645795
200,0.2,40,0.99,50,0.99,1000,5000,0.9384,0.220115,0.0240559246860831,0.199357938772718,0.0593521662891114,0.200622473893636,0.0591646573441587
200,0.5,40,0.99,50,0.99,1000,5000,0.95,0.273391,0.0094209272247457,0.501769041154122,0.0736886327811424,0.501784854699744,0.0733782171058053
200,0.01,40,0.8,100,0.99,1000,5000,0.976,0.105439,0.0310107176944099,0.0158689394939151,0.0203532978979343,0.0162817130043469,0.0208664050888816
200,0.02,40,0.8,100,0.99,1000,5000,0.986,0.117105,0.0369949685841211,0.0236393308639724,0.0254200232316758,0.0242270173687737,0.0259857201529077
200,0.05,40,0.8,100,0.99,1000,5000,0.9794,0.150554,0.0459625455683106,0.049875850997683,0.0382096437754494,0.0508989324690977,0.0387272093623918
200,0.1,40,0.8,100,0.99,1000,5000,0.963,0.199417,0.0471213242050663,0.0993318083675256,0.0531159823446312,0.100754421449481,0.0533724997077204
200,0.2,40,0.8,100,0.99,1000,5000,0.9414,0.264487,0.0424643671269819,0.198512634764946,0.0726014909268197,0.200036393943955,0.0725664840233094
200,0.5,40,0.8,100,0.99,1000,5000,0.9538,0.364476,0.0309492648603982,0.502184921061581,0.0943541969843009,0.503303210883529,0.0943330349556329
200,0.01,40,0.9,100,0.99,1000,5000,0.9802,0.09292,0.0270634455680943,0.0146146742179251,0.0180710934664485,0.0150350719031157,0.0185742841500796
200,0.02,40,0.9,100,0.99,1000,5000,0.9832,0.103856,0.0324606223353848,0.0223724449796035,0.0233339616145635,0.0229810547914704,0.023888793828363
200,0.05,40,0.9,100,0.99,1000,5000,0.983,0.136989,0.0398023331495131,0.049342957352288,0.0354137789260406,0.0504170023140642,0.0358812101759058
200,0.1,40,0.9,100,0.99,1000,5000,0.9326,0.181366,0.038404283899122,0.0982041079160608,0.0483789323181532,0.0996354448388201,0.0485448962497364
200,0.2,40,0.9,100,0.99,1000,5000,0.9438,0.239481,0.031638044063539,0.19910782314555,0.0645032857871408,0.200508026337343,0.0643827409802893
200,0.5,40,0.9,100,0.99,1000,5000,0.9484,0.313873,0.0182049761117955,0.501564842279548,0.0836504110511427,0.502168023708693,0.0834975048282241
200,0.01,40,0.99,100,0.99,1000,5000,0.9782,0.084102,0.0250762708525804,0.0141045279006503,0.0169884142595419,0.0145378124013793,0.017494608537467
200,0.02,40,0.99,100,0.99,1000,5000,0.9814,0.095285,0.0300310530589516,0.0221136542809528,0.0220407594044184,0.022758681947785,0.0225900133467965
200,0.05,40,0.99,100,0.99,1000,5000,0.9788,0.12793,0.0352556902178719,0.0498899729128424,0.0336789491379123,0.0510090605089634,0.0341053435736565
200,0.1,40,0.99,100,0.99,1000,5000,0.9406,0.168677,0.032039194324992,0.0989099408182778,0.045340723588444,0.100323286445903,0.0454386127167414
200,0.2,40,0.99,100,0.99,1000,5000,0.94,0.219162,0.0240406602793961,0.197890342273298,0.0595132567057611,0.19915590294533,0.0593306808387876
200,0.5,40,0.99,100,0.99,1000,5000,0.9478,0.272449,0.00643705570406435,0.499500206929369,0.0731219368663368,0.499515575367308,0.0728060374657663
200,0.01,40,0.8,1000,0.99,1000,5000,0.979,0.104217,0.0304435095292,0.015625441421884,0.020540697955923,0.016014929795314,0.0210375350682816
200,0.02,40,0.8,1000,0.99,1000,5000,0.9816,0.11505,0.0356755104856214,0.02299802341498,0.0252810611692256,0.0235636788502611,0.0258276164559735
200,0.05,40,0.8,1000,0.99,1000,5000,0.9764,0.150943,0.0442987384317582,0.0509451484275607,0.0382222024453004,0.0519764685145521,0.0387130651224015
200,0.1,40,0.8,1000,0.99,1000,5000,0.9686,0.195587,0.0444904069464649,0.0974204125607865,0.0518487056025618,0.0988187534726866,0.0520978380055846
200,0.2,40,0.8,1000,0.99,1000,5000,0.96,0.259364,0.0361667957029965,0.197817380777762,0.0702354230979277,0.199297273653712,0.0701601822055915
200,0.5,40,0.8,1000,0.99,1000,5000,0.9548,0.346291,0.014815607292443,0.499795280908699,0.0917809821063203,0.500731752141667,0.0916620087321403
200,0.01,40,0.9,1000,0.99,1000,5000,0.9748,0.092017,0.0271763577744402,0.0143427103746266,0.0185610340903261,0.014752682319227,0.0190640832624415
200,0.02,40,0.9,1000,0.99,1000,5000,0.982,0.104155,0.0324419708293787,0.0228363513902458,0.0237120021913149,0.0234536320214543,0.0242634113488839
200,0.05,40,0.9,1000,0.99,1000,5000,0.9838,0.136507,0.0392448975460082,0.0492624438445271,0.0351851861810786,0.0503340238412569,0.035652078825336
200,0.1,40,0.9,1000,0.99,1000,5000,0.9202,0.180352,0.0384143362333081,0.0987203305594452,0.0497279718182615,0.100124693004765,0.0499022058542908
200,0.2,40,0.9,1000,0.99,1000,5000,0.9536,0.237455,0.0286466769699434,0.199539529977062,0.0647351208602124,0.200910766871449,0.064594316052959
200,0.5,40,0.9,1000,0.99,1000,5000,0.9452,0.305114,0.0082928136450562,0.50131218845973,0.0825168135820856,0.501813149864138,0.0823047090058545
200,0.01,40,0.99,1000,0.99,1000,5000,0.979,0.084299,0.0250319579494645,0.0143364157277759,0.0171355036270915,0.0147852386283743,0.0176393848383559
